infected,suceptible,removed
409,4098,543
410,4097,543
410,4097,543
410,4097,543
411,4095,544
409,4095,546
410,4094,546
409,4094,547
410,4093,547
411,4092,547
411,4092,547
411,4092,547
411,4092,547
408,4092,550
407,4092,551
408,4091,551
410,4089,551
410,4089,551
411,4088,551
411,4088,551
411,4088,551
413,4086,551
413,4086,551
413,4085,552
414,4084,552
415,4083,552
415,4083,552
416,4082,552
416,4082,552
416,4082,552
417,4081,552
418,4080,552
418,4080,552
417,4080,553
417,4080,553
418,4079,553
419,4078,553
419,4078,553
419,4078,553
419,4078,553
419,4077,554
418,4077,555
417,4077,556
417,4077,556
418,4076,556
417,4076,557
418,4075,557
418,4075,557
419,4074,557
419,4074,557
419,4073,558
419,4073,558
420,4072,558
419,4072,559
421,4070,559
421,4070,559
421,4070,559
424,4067,559
425,4066,559
427,4064,559
427,4064,559
426,4064,560
426,4064,560
425,4064,561
424,4064,562
425,4062,563
426,4061,563
427,4060,563
428,4059,563
428,4059,563
429,4058,563
429,4057,564
429,4056,565
430,4055,565
427,4055,568
428,4054,568
428,4054,568
428,4054,568
428,4054,568
428,4054,568
428,4054,568
428,4054,568
427,4054,569
427,4054,569
428,4052,570
427,4052,571
426,4052,572
426,4051,573
427,4050,573
427,4050,573
428,4048,574
429,4047,574
428,4047,575
429,4046,575
429,4046,575
430,4045,575
430,4045,575
430,4045,575
429,4045,576
428,4044,578
428,4044,578
428,4044,578
427,4044,579
427,4044,579
427,4044,579
425,4044,581
425,4044,581
425,4044,581
424,4044,582
425,4043,582
425,4042,583
426,4041,583
426,4041,583
427,4040,583
428,4039,583
430,4037,583
429,4036,585
429,4036,585
428,4036,586
428,4036,586
428,4036,586
427,4035,588
426,4035,589
426,4035,589
425,4035,590
425,4035,590
426,4034,590
426,4034,590
425,4034,591
427,4032,591
426,4032,592
425,4032,593
426,4031,593
427,4030,593
427,4030,593
430,4027,593
430,4026,594
429,4026,595
430,4025,595
431,4023,596
431,4023,596
431,4023,596
431,4023,596
431,4022,597
433,4020,597
433,4020,597
434,4019,597
435,4018,597
435,4017,598
436,4016,598
438,4014,598
440,4012,598
441,4011,598
441,4010,599
441,4010,599
442,4008,600
439,4008,603
440,4007,603
441,4006,603
443,4003,604
442,4003,605
444,4001,605
445,3999,606
443,3998,609
442,3998,610
442,3997,611
441,3997,612
440,3996,614
441,3995,614
441,3995,614
441,3995,614
440,3995,615
440,3995,615
441,3994,615
442,3993,615
441,3993,616
441,3993,616
440,3993,617
440,3993,617
440,3992,618
439,3992,619
439,3992,619
440,3991,619
440,3991,619
440,3991,619
441,3990,619
440,3990,620
439,3990,621
439,3990,621
440,3989,621
440,3989,621
439,3989,622
440,3988,622
440,3988,622
440,3987,623
440,3987,623
440,3987,623
440,3987,623
440,3987,623
440,3987,623
439,3987,624
439,3987,624
440,3985,625
439,3985,626
